Code AGB;Code CIQUAL;Groupe d'aliment;Sous-groupe d'aliment;Nom du Produit en Français;LCI Name;code saison;code avion;Livraison;Matériau d'emballage;Préparation;DQR;Score unique EF 3.1;Changement climatique;Appauvrissement de la couche d'ozone;Rayonnements ionisants;Formation photochimique d'ozone;Particules fines;Effets toxicologiques sur la santé humaine : substances non-cancérogènes;Effets toxicologiques sur la santé humaine : substances cancérogènes;Acidification terrestre et eaux douces;Eutrophisation eaux douces;Eutrophisation marine;Eutrophisation terrestre;Écotoxicité pour écosystèmes aquatiques d'eau douce;Utilisation du sol;Épuisement des ressources eau;Épuisement des ressources énergétiques;Épuisement des ressources minéraux
23485;23485;produits céréaliers;gâteaux et pâtisseries;Tarte au citron;Lemon tart;2;0;Ambiant (long);PS;Pas de préparation;2.20;3.64E-01;2.67E+00;1.33E-07;6.77E-01;6.35E-03;2.98E-07;6.02E-08;2.18E-09;4.18E-02;4.29E-04;1.24E-02;1.77E-01;4.61E+01;1.60E+02;3.78E+00;2.87E+01;9.72E-06
23494;23494;produits céréaliers;gâteaux et pâtisseries;Tarte aux abricots;Apricots tart;2;0;Ambiant (long);PS;Pas de préparation;2.49;2.14E-01;1.77E+00;9.68E-08;5.96E-01;4.26E-03;1.42E-07;3.49E-08;2.15E-09;1.89E-02;2.36E-04;6.14E-03;7.76E-02;3.59E+01;1.02E+02;1.48E+00;2.40E+01;7.51E-06
23491;23491;produits céréaliers;gâteaux et pâtisseries;Tarte aux fraises;Strawberries tart;2;0;Ambiant (long);PS;Pas de préparation;2.88;2.98E-01;1.78E+00;4.36E-07;6.18E-01;5.59E-03;1.72E-07;5.30E-08;1.93E-09;2.08E-02;2.54E-04;9.22E-03;8.46E-02;1.17E+02;1.27E+02;5.60E+00;2.77E+01;8.30E-06
23479;23479;produits céréaliers;gâteaux et pâtisseries;Tarte aux fruits et crème pâtissière;Fruit pie with confectioner's custard;2;0;Ambiant (long);PS;Pas de préparation;3.72;3.88E-01;2.61E+00;1.71E-07;6.36E-01;9.12E-03;3.21E-07;7.32E-08;2.96E-09;4.51E-02;4.53E-04;1.64E-02;1.91E-01;6.69E+01;1.67E+02;2.41E+00;3.08E+01;1.28E-05
23495;23495;produits céréaliers;gâteaux et pâtisseries;Tarte aux fruits rouges;Red berries tart;2;0;Ambiant (long);PS;Pas de préparation;3.06;3.88E-01;2.61E+00;1.71E-07;6.36E-01;9.12E-03;3.21E-07;7.32E-08;2.96E-09;4.51E-02;4.53E-04;1.64E-02;1.91E-01;6.69E+01;1.67E+02;2.41E+00;3.08E+01;1.28E-05
24663;24663;produits céréaliers;gâteaux et pâtisseries;Tarte aux poires amandine;Peer tart with almonds;2;0;Ambiant (long);PS;Pas de préparation;2.59;3.62E-01;2.62E+00;1.31E-07;6.68E-01;6.67E-03;2.41E-07;6.05E-08;2.15E-09;3.38E-02;3.73E-04;1.20E-02;1.42E-01;5.42E+01;1.66E+02;6.72E+00;2.81E+01;1.12E-05
23481;23481;produits céréaliers;gâteaux et pâtisseries;Tarte normande aux pommes (garniture farine, œufs, crème, sucre, calvados);Apple pie with custard (flour, eggs, cream, sugar, apple alcohol);2;0;Ambiant (long);PS;Pas de préparation;2.98;3.62E-01;2.62E+00;1.31E-07;6.68E-01;6.67E-03;2.41E-07;6.05E-08;2.15E-09;3.38E-02;3.73E-04;1.20E-02;1.42E-01;5.42E+01;1.66E+02;6.72E+00;2.81E+01;1.12E-05
23499;23499;produits céréaliers;gâteaux et pâtisseries;Tarte ou tartelette aux fruits;Fruit tart;2;0;Ambiant (long);PS;Pas de préparation;2.76;5.61E-01;1.92E+00;1.71E-07;6.02E-01;8.21E-03;1.16E-07;5.17E-08;1.99E-09;1.77E-02;4.35E-04;7.12E-03;7.25E-02;9.02E+01;8.85E+02;3.36E+01;2.81E+01;7.44E-06
23490;23490;produits céréaliers;gâteaux et pâtisseries;Tarte ou tartelette aux pommes;Apple tart;2;0;Ambiant (long);PS;Pas de préparation;2.13;2.00E-01;1.71E+00;9.59E-08;5.92E-01;3.73E-03;1.21E-07;3.44E-08;1.17E-09;1.60E-02;1.93E-04;6.12E-03;6.61E-02;2.02E+01;8.34E+01;2.66E+00;2.32E+01;6.11E-06
23496;23496;produits céréaliers;gâteaux et pâtisseries;Tarte Tatin aux pommes;Tatin tart (caramelized upside-down apple tart);2;0;Ambiant (long);PS;Pas de préparation;2.13;2.36E-01;2.04E+00;1.05E-07;6.14E-01;4.34E-03;1.52E-07;4.22E-08;1.38E-09;2.06E-02;2.34E-04;7.52E-03;8.59E-02;2.39E+01;1.03E+02;2.86E+00;2.45E+01;7.18E-06
7410;7410;produits céréaliers;pains et viennoiseries;Tartine craquante, extrudée et grillée;Crispbread, extruded and grilled;2;0;Ambiant (court);Carton;Pas de préparation;2.01;1.89E-01;1.44E+00;1.08E-07;5.25E-01;3.99E-03;1.22E-07;2.61E-08;1.44E-09;1.68E-02;2.87E-04;1.39E-02;7.06E-02;1.64E+01;1.43E+02;4.95E-01;1.92E+01;5.13E-06
7412;7412;produits céréaliers;céréales de petit-déjeuner et biscuits;Tartine craquante, extrudée et grillée, fourrée au chocolat;Biscuit, extruded and grilled, chocolate filling;2;0;Ambiant (long);Carton;Pas de préparation;2.80;1.93E-01;1.46E+00;1.10E-07;5.88E-01;4.02E-03;1.23E-07;2.64E-08;1.45E-09;1.68E-02;2.91E-04;1.39E-02;7.07E-02;1.65E+01;1.43E+02;5.21E-01;2.07E+01;5.53E-06
7413;7413;produits céréaliers;céréales de petit-déjeuner et biscuits;Tartine craquante, extrudée et grillée, fourrée aux fruits;Biscuit, extruded and grilled, fruits filling;2;0;Ambiant (long);Carton;Pas de préparation;2.80;1.93E-01;1.46E+00;1.10E-07;5.88E-01;4.02E-03;1.23E-07;2.64E-08;1.45E-09;1.68E-02;2.91E-04;1.39E-02;7.07E-02;1.65E+01;1.43E+02;5.21E-01;2.07E+01;5.53E-06
7815_1;7815;produits céréaliers;pains et viennoiseries;Tortilla souple (à garnir), à base de blé;Wheat tortilla wrap, to be filled;2;0;Ambiant (court);LDPE;Pas de préparation;1.95;1.64E-01;1.20E+00;1.00E-07;5.27E-01;3.64E-03;9.33E-08;3.00E-08;1.41E-09;1.23E-02;2.72E-04;7.78E-03;5.01E-02;1.55E+01;1.03E+02;1.03E+00;2.26E+01;5.85E-06
7813;7813;produits céréaliers;pains et viennoiseries;Tortilla souple (à garnir), à base de maïs;Corn tortilla wrap, to be filled;2;0;Ambiant (court);LDPE;Pas de préparation;1.95;1.64E-01;1.20E+00;1.00E-07;5.27E-01;3.64E-03;9.33E-08;3.00E-08;1.41E-09;1.23E-02;2.72E-04;7.78E-03;5.01E-02;1.55E+01;1.03E+02;1.03E+00;2.26E+01;5.85E-06
9901;9901;produits céréaliers;pâtes, riz et céréales;Vermicelle de riz, cuite, non salée;Rice noodle, cooked, unsalted;2;0;Ambiant (long);PP;Micro-onde ;2.55;3.64E-01;1.31E+00;1.01E-07;6.32E-01;4.65E-03;8.61E-08;2.17E-07;7.06E-10;1.26E-02;2.16E-04;8.25E-03;4.63E-02;2.12E+01;2.82E+01;2.40E+01;2.53E+01;7.43E-06
9900;9900;produits céréaliers;pâtes, riz et céréales;Vermicelle de riz, sèche;Rice noodle, dried;2;0;Ambiant (long);LDPE;Pas de préparation;2.55;4.13E-01;1.45E+00;1.02E-07;3.79E-01;5.50E-03;9.50E-08;2.60E-07;7.48E-10;1.44E-02;2.83E-04;9.07E-03;5.22E-02;2.51E+01;3.17E+01;2.92E+01;2.07E+01;7.42E-06
31002;31002;produits sucrés;chocolats et produits à base de chocolat;Barre à la noix de coco, enrobée de chocolat;Coconut bar, with chocolate coating;2;0;Ambiant (long);Carton;Pas de préparation;3.28;3.05E-01;4.36E+00;1.09E-07;5.40E-01;8.28E-03;1.26E-07;2.84E-08;2.80E-09;1.41E-02;5.49E-04;1.20E-02;5.54E-02;1.57E+01;1.67E+02;3.12E+00;2.60E+01;6.07E-06
31098;31098;produits sucrés;chocolats et produits à base de chocolat;Barre chocolat au lait avec nougat;Toblerone milk cholcolate bar w nougat;2;0;Ambiant (long);Carton;Pas de préparation;3.28;3.05E-01;4.36E+00;1.09E-07;5.40E-01;8.28E-03;1.26E-07;2.84E-08;2.80E-09;1.41E-02;5.49E-04;1.20E-02;5.54E-02;1.57E+01;1.67E+02;3.12E+00;2.60E+01;6.07E-06
31071;31071;produits sucrés;chocolats et produits à base de chocolat;Barre chocolatée aux fruits secs;Chocolate bar with dried fruits;2;0;Ambiant (long);Carton;Pas de préparation;2.91;3.05E-01;4.36E+00;1.09E-07;5.40E-01;8.28E-03;1.26E-07;2.84E-08;2.80E-09;1.41E-02;5.49E-04;1.20E-02;5.54E-02;1.57E+01;1.67E+02;3.12E+00;2.60E+01;6.07E-06
31000;31000;produits sucrés;chocolats et produits à base de chocolat;Barre chocolatée biscuitée;Chocolate bar with biscuit;2;0;Ambiant (long);LDPE;Pas de préparation;3.28;5.09E-01;6.55E+00;1.51E-07;7.00E-01;1.21E-02;2.97E-07;7.14E-08;4.41E-09;3.97E-02;8.38E-04;2.05E-02;1.66E-01;4.10E+01;3.00E+02;2.09E+00;3.61E+01;1.15E-05
31001;31001;produits sucrés;chocolats et produits à base de chocolat;Barre chocolatée non biscuitée enrobée;Coated chocolate bar without biscuit;2;0;Ambiant (long);Carton;Pas de préparation;3.10;4.43E-01;5.61E+00;1.45E-07;6.70E-01;1.00E-02;2.65E-07;6.08E-08;3.26E-09;3.60E-02;7.04E-04;1.91E-02;1.52E-01;3.80E+01;2.82E+02;1.51E+00;2.93E+01;1.04E-05
31073;31073;produits sucrés;chocolats et produits à base de chocolat;Barre goûter frais au lait et chocolat;Chocolate snack bar, dairy filling;2;0;Ambiant (long);Carton;Pas de préparation;3.28;4.97E-01;6.38E+00;1.58E-07;6.84E-01;1.17E-02;2.98E-07;7.11E-08;4.40E-09;3.93E-02;8.16E-04;2.06E-02;1.66E-01;4.12E+01;3.03E+02;1.91E+00;3.24E+01;1.11E-05
31099;31099;produits sucrés;chocolats et produits à base de chocolat;Barre goûter frais au lait et chocolat avec génoise;Chocolate snack bar, dairy filling with sponge cake;2;0;Ambiant (long);Carton;Pas de préparation;3.28;4.97E-01;6.38E+00;1.58E-07;6.84E-01;1.17E-02;2.98E-07;7.11E-08;4.40E-09;3.93E-02;8.16E-04;2.06E-02;1.66E-01;4.12E+01;3.03E+02;1.91E+00;3.24E+01;1.11E-05
31012;31012;produits sucrés;chocolats et produits à base de chocolat;Barres ou confiserie chocolatées au lait;Chocolate confectionery or bar, with dairy filling;2;0;Ambiant (long);Carton;Pas de préparation;3.28;4.97E-01;6.38E+00;1.58E-07;6.84E-01;1.17E-02;2.98E-07;7.11E-08;4.40E-09;3.93E-02;8.16E-04;2.06E-02;1.66E-01;4.12E+01;3.03E+02;1.91E+00;3.24E+01;1.11E-05
31091;31091;produits sucrés;chocolats et produits à base de chocolat;Bonbon / bouchée au chocolat fourrage gaufrettes / biscuit;Chocolate confectionery, filled with wafer;2;0;Ambiant (long);Carton;Pas de préparation;2.91;6.95E-01;9.72E+00;2.11E-07;6.65E-01;1.85E-02;3.25E-07;8.97E-08;7.37E-09;3.96E-02;1.19E-03;2.82E-02;1.62E-01;7.09E+01;4.31E+02;6.12E+00;4.29E+01;1.32E-05
31081;31081;produits sucrés;confiseries non chocolatées;Bonbon au caramel, mou;Soft caramel candy;2;0;Ambiant (long);LDPE;Pas de préparation;3.64;4.11E-01;1.73E+00;1.48E-07;5.56E-01;8.77E-03;2.40E-07;4.73E-08;2.07E-09;3.40E-02;4.35E-04;1.45E-02;1.40E-01;1.07E+02;1.68E+02;1.34E+01;2.83E+01;1.25E-05
31059;31059;produits sucrés;confiseries non chocolatées;Bonbon dur et sucette;Hard candy and lollipop;2;0;Ambiant (long);PP;Pas de préparation;2.35;2.27E-01;1.73E+00;1.84E-07;1.87E-01;4.59E-03;1.35E-07;4.55E-08;1.54E-09;1.72E-02;3.76E-04;6.85E-03;6.49E-02;4.59E+01;5.35E+01;2.76E+00;2.28E+01;1.88E-05
31060;31060;produits sucrés;confiseries non chocolatées;Bonbon gélifié;Jelly candy;2;0;Ambiant (long);PP;Pas de préparation;2.35;2.05E-01;1.57E+00;1.54E-07;2.65E-01;3.90E-03;1.17E-07;3.65E-08;1.41E-09;1.49E-02;3.53E-04;6.29E-03;5.63E-02;4.11E+01;5.48E+01;2.31E+00;2.20E+01;1.72E-05
31003;31003;produits sucrés;confiseries non chocolatées;Bonbons, tout type;Candies, all types;2;0;Ambiant (long);LDPE;Pas de préparation;3.64;4.11E-01;1.73E+00;1.48E-07;5.56E-01;8.77E-03;2.40E-07;4.73E-08;2.07E-09;3.40E-02;4.35E-04;1.45E-02;1.40E-01;1.07E+02;1.68E+02;1.34E+01;2.83E+01;1.25E-05
31063;31063;produits sucrés;chocolats et produits à base de chocolat;Bouchée chocolat fourrage fruits à coques et/ou praliné;Chocolate confectionery, filled with nuts and/or praline;2;0;Ambiant (long);Carton;Pas de préparation;2.54;6.95E-01;9.72E+00;2.11E-07;6.65E-01;1.85E-02;3.25E-07;8.97E-08;7.37E-09;3.96E-02;1.19E-03;2.82E-02;1.62E-01;7.09E+01;4.31E+02;6.12E+00;4.29E+01;1.32E-05
31042;31042;produits sucrés;chocolats et produits à base de chocolat;Cacahuètes enrobées de chocolat dragéifiées;Sugar and chocolate coated peanut;2;0;Ambiant (long);Carton;Pas de préparation;3.28;6.95E-01;9.72E+00;2.11E-07;6.65E-01;1.85E-02;3.25E-07;8.97E-08;7.37E-09;3.96E-02;1.19E-03;2.82E-02;1.62E-01;7.09E+01;4.31E+02;6.12E+00;4.29E+01;1.32E-05
31092;31092;produits sucrés;confiseries non chocolatées;Calissons d'Aix en Provence;Melon and almond Candy on a unleavened bread layer;2;0;Ambiant (long);LDPE;Pas de préparation;3.63;1.34E-01;8.33E-01;7.73E-08;5.30E-01;2.62E-03;8.35E-08;1.29E-08;5.38E-10;1.06E-02;1.79E-04;3.81E-03;4.19E-02;8.76E+00;2.49E+01;2.39E+00;2.12E+01;5.30E-06
31009;31009;produits sucrés;chocolats et produits à base de chocolat;Chocolat au lait aux céréales croustillantes, tablette;Milk chocolate bar, with puffed/popped cereals;2;0;Ambiant (long);Carton;Pas de préparation;2.99;7.80E-01;1.27E+01;2.22E-07;3.31E-01;2.18E-02;3.66E-07;1.08E-07;9.45E-09;4.32E-02;1.46E-03;3.25E-02;1.77E-01;5.13E+01;5.22E+02;2.18E+00;4.09E+01;1.32E-05
31018;31018;produits sucrés;chocolats et produits à base de chocolat;Chocolat au lait aux fruits secs (noisettes, amandes, raisins, praline), tablette;Milk chocolate bar, with dried fruits (nuts, almonds, raisins, praline);2;0;Ambiant (long);Carton;Pas de préparation;2.99;7.80E-01;1.27E+01;2.22E-07;3.31E-01;2.18E-02;3.66E-07;1.08E-07;9.45E-09;4.32E-02;1.46E-03;3.25E-02;1.77E-01;5.13E+01;5.22E+02;2.18E+00;4.09E+01;1.32E-05
31079;31079;produits sucrés;chocolats et produits à base de chocolat;Chocolat au lait fourré;Milk chocolate, filled;2;0;Ambiant (long);Carton;Pas de préparation;2.99;7.80E-01;1.27E+01;2.22E-07;3.31E-01;2.18E-02;3.66E-07;1.08E-07;9.45E-09;4.32E-02;1.46E-03;3.25E-02;1.77E-01;5.13E+01;5.22E+02;2.18E+00;4.09E+01;1.32E-05
31084;31084;produits sucrés;chocolats et produits à base de chocolat;Chocolat au lait fourré au praliné, tablette;Milk chocolate bar, filled with praline;2;0;Ambiant (long);Carton;Pas de préparation;2.99;7.80E-01;1.27E+01;2.22E-07;3.31E-01;2.18E-02;3.66E-07;1.08E-07;9.45E-09;4.32E-02;1.46E-03;3.25E-02;1.77E-01;5.13E+01;5.22E+02;2.18E+00;4.09E+01;1.32E-05
31020;31020;produits sucrés;chocolats et produits à base de chocolat;Chocolat au lait sans sucres ajoutés, avec édulcorants, tablette;Milk chocolate bar, without sugar, with sweeteners;2;0;Ambiant (long);Carton;Pas de préparation;2.99;7.80E-01;1.27E+01;2.22E-07;3.31E-01;2.18E-02;3.66E-07;1.08E-07;9.45E-09;4.32E-02;1.46E-03;3.25E-02;1.77E-01;5.13E+01;5.22E+02;2.18E+00;4.09E+01;1.32E-05
31004;31004;produits sucrés;chocolats et produits à base de chocolat;Chocolat au lait, tablette;Milk chocolate bar;2;0;Ambiant (long);Carton;Pas de préparation;2.99;7.80E-01;1.27E+01;2.22E-07;3.31E-01;2.18E-02;3.66E-07;1.08E-07;9.45E-09;4.32E-02;1.46E-03;3.25E-02;1.77E-01;5.13E+01;5.22E+02;2.18E+00;4.09E+01;1.32E-05
31026;31026;produits sucrés;chocolats et produits à base de chocolat;Chocolat blanc aux fruits secs (noisettes, amandes, raisins, praliné) , tablette;White chocolate bar, with dried fruits (nuts, almonds, raisins, praline);2;0;Ambiant (long);Carton;Pas de préparation;2.99;7.57E-01;1.13E+01;2.44E-07;3.80E-01;1.94E-02;4.12E-07;1.27E-07;8.92E-09;5.10E-02;1.32E-03;3.01E-02;2.12E-01;5.73E+01;4.84E+02;2.42E+00;4.01E+01;1.45E-05
31010;31010;produits sucrés;chocolats et produits à base de chocolat;Chocolat blanc, tablette;White chocolate bar;2;0;Ambiant (long);Carton;Pas de préparation;2.29;7.57E-01;1.13E+01;2.44E-07;3.80E-01;1.94E-02;4.12E-07;1.27E-07;8.92E-09;5.10E-02;1.32E-03;3.01E-02;2.12E-01;5.73E+01;4.84E+02;2.42E+00;4.01E+01;1.45E-05
31085;31085;produits sucrés;chocolats et produits à base de chocolat;Chocolat noir à 40% de cacao minimum, à pâtisser, tablette;Dark chocolate bar, more than 40% cocoa, for cooking;2;0;Ambiant (long);Carton;Pas de préparation;2.99;8.89E-01;1.71E+01;1.88E-07;2.41E-01;2.88E-02;2.80E-07;6.86E-08;1.08E-08;2.83E-02;1.89E-03;4.06E-02;1.09E-01;4.14E+01;6.53E+02;1.58E+00;4.56E+01;1.08E-05
31074;31074;produits sucrés;chocolats et produits à base de chocolat;Chocolat noir à 70% cacao minimum, extra, dégustation, tablette;Dark chocolate bar, more than 70% cocoa;2;0;Ambiant (long);Carton;Pas de préparation;2.99;8.89E-01;1.71E+01;1.88E-07;2.41E-01;2.88E-02;2.80E-07;6.86E-08;1.08E-08;2.83E-02;1.89E-03;4.06E-02;1.09E-01;4.14E+01;6.53E+02;1.58E+00;4.56E+01;1.08E-05
31005;31005;produits sucrés;chocolats et produits à base de chocolat;Chocolat noir à moins de 70% de cacao, à croquer, tablette;Dark chocolate bar, less than 70% cocoa;2;0;Ambiant (long);Carton;Pas de préparation;2.99;8.89E-01;1.71E+01;1.88E-07;2.41E-01;2.88E-02;2.80E-07;6.86E-08;1.08E-08;2.83E-02;1.89E-03;4.06E-02;1.09E-01;4.14E+01;6.53E+02;1.58E+00;4.56E+01;1.08E-05
31069;31069;produits sucrés;chocolats et produits à base de chocolat;Chocolat noir aux fruits (orange, framboise, poire), tablette;Dark chocolate bar, with fruits (orange, raspberries, pear);2;0;Ambiant (long);Carton;Pas de préparation;2.47;3.05E-01;4.36E+00;1.09E-07;5.40E-01;8.28E-03;1.26E-07;2.84E-08;2.80E-09;1.41E-02;5.49E-04;1.20E-02;5.54E-02;1.57E+01;1.67E+02;3.12E+00;2.60E+01;6.07E-06
31070;31070;produits sucrés;chocolats et produits à base de chocolat;Chocolat noir aux fruits secs (noisettes, amandes, raisins, praline), tablette;Dark chocolate bar, with dried fruits (nuts, almonds, raisin, praline);2;0;Ambiant (long);Carton;Pas de préparation;3.34;8.89E-01;1.71E+01;1.88E-07;2.41E-01;2.88E-02;2.80E-07;6.86E-08;1.08E-08;2.83E-02;1.89E-03;4.06E-02;1.09E-01;4.14E+01;6.53E+02;1.58E+00;4.56E+01;1.08E-05
31072;31072;produits sucrés;chocolats et produits à base de chocolat;Chocolat noir fourrage confiseur à la menthe;Dark chocolate, filled with mint confectionery;2;0;Ambiant (long);Carton;Pas de préparation;3.34;8.89E-01;1.71E+01;1.88E-07;2.41E-01;2.88E-02;2.80E-07;6.86E-08;1.08E-08;2.83E-02;1.89E-03;4.06E-02;1.09E-01;4.14E+01;6.53E+02;1.58E+00;4.56E+01;1.08E-05
31080;31080;produits sucrés;chocolats et produits à base de chocolat;Chocolat noir fourré praliné, tablette;Dark chocolate bar, filled with praline;2;0;Ambiant (long);Carton;Pas de préparation;3.34;8.89E-01;1.71E+01;1.88E-07;2.41E-01;2.88E-02;2.80E-07;6.86E-08;1.08E-08;2.83E-02;1.89E-03;4.06E-02;1.09E-01;4.14E+01;6.53E+02;1.58E+00;4.56E+01;1.08E-05
31030;31030;produits sucrés;chocolats et produits à base de chocolat;Chocolat noir sans sucres ajoutés, avec édulcorants, en tablette;Dark chocolate bar, without sugar and with artificial sweeteners;2;0;Ambiant (long);Carton;Pas de préparation;3.34;8.89E-01;1.71E+01;1.88E-07;2.41E-01;2.88E-02;2.80E-07;6.86E-08;1.08E-08;2.83E-02;1.89E-03;4.06E-02;1.09E-01;4.14E+01;6.53E+02;1.58E+00;4.56E+01;1.08E-05
31041;31041;produits sucrés;chocolats et produits à base de chocolat;Confiserie au chocolat dragéifiée;Chocolate confectionery, sugar coated;2;0;Ambiant (long);Carton;Pas de préparation;2.91;6.95E-01;9.72E+00;2.11E-07;6.65E-01;1.85E-02;3.25E-07;8.97E-08;7.37E-09;3.96E-02;1.19E-03;2.82E-02;1.62E-01;7.09E+01;4.31E+02;6.12E+00;4.29E+01;1.32E-05
31037;31037;produits sucrés;confitures et assimilés;Confiture d'abricot (extra ou classique);Jam, apricot;2;0;Ambiant (long);Verre;Pas de préparation;2.36;1.98E-01;1.25E+00;1.66E-07;6.39E-01;4.90E-03;1.69E-07;2.12E-08;1.69E-09;1.78E-02;2.48E-04;4.58E-03;6.06E-02;2.76E+01;5.06E+01;1.88E+00;2.71E+01;1.03E-05
31038;31038;produits sucrés;confitures et assimilés;Confiture de cerise (extra ou classique);Jam, cherry;2;0;Ambiant (long);Verre;Pas de préparation;2.36;6.37E-01;1.86E+00;2.65E-07;6.71E-01;1.03E-02;1.82E-07;4.89E-08;1.99E-09;2.25E-02;5.40E-04;7.40E-03;8.11E-02;9.81E+01;9.47E+02;3.81E+01;3.36E+01;1.20E-05
31024;31024;produits sucrés;confitures et assimilés;Confiture de fraise (extra ou classique);Jam, strawberry;2;0;Ambiant (long);Verre;Pas de préparation;3.16;2.73E-01;1.42E+00;4.66E-07;6.72E-01;5.82E-03;1.91E-07;3.91E-08;1.44E-09;1.90E-02;2.61E-04;7.02E-03;6.47E-02;9.76E+01;7.89E+01;5.43E+00;3.02E+01;1.07E-05
31062;31062;produits sucrés;confitures et assimilés;Confiture de framboise (extra ou classique);Jam, raspberry;2;0;Ambiant (long);Verre;Pas de préparation;3.55;3.43E-01;1.88E+00;2.32E-07;6.59E-01;9.29E-03;3.19E-07;5.42E-08;2.35E-09;3.98E-02;4.22E-04;1.33E-02;1.56E-01;5.59E+01;9.62E+01;2.71E+00;3.29E+01;1.51E-05
31040;31040;produits sucrés;confitures et assimilés;Confiture de lait;Dulce de leche or confiture de lait;2;0;Ambiant (long);Verre;Pas de préparation;2.04;2.12E-01;1.77E+00;1.64E-07;6.57E-01;4.85E-03;1.81E-07;3.31E-08;1.05E-09;2.01E-02;2.53E-04;6.07E-03;7.13E-02;1.56E+01;6.50E+01;1.13E+00;2.67E+01;9.04E-06
31110;31110;produits sucrés;confitures et assimilés;Confiture, tout type de fruits, allégée en sucres (extra ou classique);Jam, reduced sugar;2;0;Ambiant (long);Verre;Pas de préparation;3.16;2.73E-01;1.42E+00;4.66E-07;6.72E-01;5.82E-03;1.91E-07;3.91E-08;1.44E-09;1.90E-02;2.61E-04;7.02E-03;6.47E-02;9.76E+01;7.89E+01;5.43E+00;3.02E+01;1.07E-05
31036;31036;produits sucrés;confiseries non chocolatées;Dragée amande;Sugar-coated almond;2;0;Ambiant (long);LDPE;Pas de préparation;2.89;4.11E-01;1.73E+00;1.48E-07;5.56E-01;8.77E-03;2.40E-07;4.73E-08;2.07E-09;3.40E-02;4.35E-04;1.45E-02;1.40E-01;1.07E+02;1.68E+02;1.34E+01;2.83E+01;1.25E-05
31064;31064;produits sucrés;sucres, miels et assimilés;Édulcorant à la saccharine;Saccharin sweetener;2;0;Ambiant (long);PVC;Pas de préparation;3.65;1.40E-01;7.83E-01;1.27E-07;1.65E-01;2.58E-03;1.24E-07;1.05E-08;5.56E-10;1.67E-02;1.84E-04;5.26E-03;6.93E-02;1.24E+01;3.17E+01;2.31E+00;1.19E+01;6.91E-06
31077;31077;produits sucrés;sucres, miels et assimilés;Fructose;Fructose;2;0;Ambiant (long);Papier;Pas de préparation;2.36;2.07E-01;1.40E+00;1.20E-07;1.82E-01;3.94E-03;1.39E-07;3.83E-08;1.38E-09;1.76E-02;4.87E-04;5.89E-03;6.37E-02;2.61E+01;4.40E+01;1.20E+00;1.88E+01;3.04E-05
31050;31050;produits sucrés;confiseries non chocolatées;Guimauve ou marshmallow;Candies, marshmallows;2;0;Ambiant (long);PP;Pas de préparation;2.35;2.17E-01;1.63E+00;1.62E-07;3.25E-01;4.04E-03;1.22E-07;3.94E-08;1.45E-09;1.56E-02;3.69E-04;6.38E-03;5.89E-02;4.38E+01;5.32E+01;2.53E+00;2.39E+01;1.79E-05
31039;31039;produits sucrés;confitures et assimilés;Marmelade d'orange;Marmalade, orange;2;0;Ambiant (long);Verre;Pas de préparation;3.03;1.79E-01;1.11E+00;1.56E-07;6.24E-01;4.16E-03;1.27E-07;2.29E-08;6.83E-10;1.22E-02;1.89E-04;3.40E-03;3.63E-02;1.13E+01;2.59E+01;4.58E+00;2.55E+01;7.87E-06
31067;31067;produits sucrés;sucres, miels et assimilés;Mélasse de canne;Cane molasses;2;0;Ambiant (long);PVC;Pas de préparation;3.68;4.13E-01;1.28E+00;2.17E-07;1.57E-01;5.23E-03;1.10E-07;2.55E-07;1.94E-08;1.46E-02;3.52E-04;6.01E-03;6.01E-02;4.43E+02;9.22E+01;8.66E+00;1.17E+01;8.09E-06
31008;31008;produits sucrés;sucres, miels et assimilés;Miel;Honey;2;0;Ambiant (long);PVC;Pas de préparation;2.22;1.77E-01;1.24E+00;2.37E-07;2.13E-01;4.94E-03;1.48E-07;4.10E-08;1.13E-09;1.78E-02;2.50E-04;4.24E-03;6.97E-02;1.54E+01;3.52E+01;1.81E+00;1.92E+01;1.06E-05
31033;31033;produits sucrés;confiseries non chocolatées;Nougat ou touron;Nougat;2;0;Ambiant (long);LDPE;Pas de préparation;2.89;4.47E-01;2.01E+00;1.86E-07;5.87E-01;9.84E-03;2.74E-07;6.23E-08;2.46E-09;3.81E-02;4.91E-04;1.48E-02;1.57E-01;1.14E+02;1.83E+02;1.34E+01;3.11E+01;1.38E-05
31032;31032;produits sucrés;chocolats et produits à base de chocolat;Pâte à tartiner chocolat et noisette;Chocolate spread with hazelnuts;2;0;Ambiant (long);PVC;Pas de préparation;2.54;5.45E-01;7.67E+00;2.13E-07;7.29E-01;1.30E-02;2.80E-07;8.33E-08;4.88E-09;3.69E-02;8.70E-04;2.14E-02;1.54E-01;4.39E+01;3.44E+02;2.30E+00;3.58E+01;1.25E-05
31014;31014;produits sucrés;confiseries non chocolatées;Pâte de fruits;Fruit jelly;2;0;Ambiant (long);LDPE;Pas de préparation;3.16;2.19E-01;1.06E+00;3.42E-07;5.66E-01;3.97E-03;1.23E-07;3.00E-08;1.13E-09;1.43E-02;2.30E-04;6.12E-03;5.65E-02;8.29E+01;6.71E+01;5.00E+00;2.48E+01;7.09E-06
